Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
Data Analyst,$55K-$87K (Glassdoor est.),"Data Analyst
Location: New York, NY

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.9,"Novartis
3.9","New York, NY","Chicago, IL",1 to 50 employees,1950,Government,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,55,87,71.0,"Novartis
",NY,0,70,1,0,0,0,1
Senior Data Scientist,$127K-$223K (Glassdoor est.),"Senior Data Scientist
Location: San Jose, CA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.7,"Takeda
3.7","San Jose, CA","Seattle, WA",201 to 500 employees,1964,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),-1,0,0,127,223,175.0,"Takeda
",CA,0,56,1,0,0,0,0
Machine Learning Engineer,$94K-$163K (Glassdoor est.),"Machine Learning Engineer
Location: New York, NY

We are looking for a machine learning engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",4.3,"Liberty Mutual
4.3","New York, NY","New York, NY",10000+ employees,1887,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,0,0,94,163,128.5,"Liberty Mutual
",NY,1,133,1,0,0,0,0
Data Analyst,$81K-$132K (Glassdoor est.),"Data Analyst
Location: Cambridge, MA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",4.1,"KnowBe4
4.1","Cambridge, MA","Seattle, WA",201 to 500 employees,1855,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,81,132,106.5,"KnowBe4
",MA,0,165,0,0,0,0,1
Data Scientist,$98K-$167K (Glassdoor est.),"Data Scientist
Location: Arlington, VA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.7,"Gallup
3.7","Arlington, VA","Arlington, VA",201 to 500 employees,1946,Other Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,0,0,98,167,132.5,"Gallup
",VA,0,74,0,0,0,0,0
Data Scientist,$33K-$58K (Glassdoor est.),"Data Scientist
Location: Cambridge, MA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.3,"Lockheed Martin
3.3","Cambridge, MA","Arlington, VA",1 to 50 employees,1844,Company - Private,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),"Affinity Solutions, Visa",0,0,33,58,45.5,"Lockheed Martin
",MA,0,176,0,0,0,0,0
Research Scientist,$138K-$229K (Glassdoor est.),"Research Scientist
Location: New York, NY

We are looking for a research scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.7,"Logic20/20
3.7","New York, NY","Goleta, CA",1 to 50 employees,1923,Other Organization,Internet,Information Technology,$50 to $100 million (USD),-1,0,0,138,229,183.5,"Logic20/20
",NY,0,97,1,0,0,0,0
Data Analyst,$50K-$88K (Glassdoor est.),"Data Analyst
Location: Austin, TX

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.2,"Affinity Solutions
3.2","Austin, TX","Dallas, TX",1 to 50 employees,1919,Government,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,50,88,69.0,"Affinity Solutions
",TX,1,101,1,0,0,0,1
Data Scientist,$70K-$118K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, AWS, Excel, SQL.",4.4,"PNNL
4.4","New York, NY","San Francisco, CA",5001 to 10000 employees,1943,Nonprofit Organization,Internet,Information Technology,$500 million to $1 billion (USD),-1,0,0,70,118,94.0,"PNNL
",NY,0,77,0,0,1,1,1
Machine Learning Engineer,$106K-$157K (Glassdoor est.),"Machine Learning Engineer
Location: Austin, TX

We are looking for a machine learning engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, Excel, SQL.",4.1,"Liberty Mutual
4.1","Austin, TX","Austin, TX",5001 to 10000 employees,1898,Nonprofit Organization,Security Services,Business Services,$500 million to $1 billion (USD),-1,0,0,106,157,131.5,"Liberty Mutual
",TX,1,122,1,0,1,0,1
Data Scientist,$64K-$109K (Glassdoor est.),"Data Scientist
Location: Cambridge, MA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",-1.0,IBM,"Cambridge, MA","Boston, MA",1 to 50 employees,1891,Government,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,64,109,86.5,IBM,MA,1,129,1,0,0,0,0
Lead Data Scientist,$89K-$155K (Glassdoor est.),"Lead Data Scientist
Location: New York, NY

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Spark, AWS, SQL.",3.8,"Logic20/20
3.8","New York, NY","New York, NY",501 to 1000 employees,1923,Company - Public,IT Services,Information Technology,$1 to $2 billion (USD),"Visa, IBM",0,0,89,155,122.0,"Logic20/20
",NY,1,97,1,0,1,1,0
Data Analyst,$39K-$63K (Glassdoor est.),"Data Analyst
Location: San Jose, CA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.2,"Guardian Life
3.2","San Jose, CA","Clearwater, FL",5001 to 10000 employees,-1,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,39,63,51.0,"Guardian Life
",CA,0,-1,0,0,0,0,0
Data Analyst,$83K-$131K (Glassdoor est.),"Data Analyst
Location: Arlington, VA

We are looking for a data analyst to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",4.0,"Reynolds American
4.0","Arlington, VA","Arlington, VA",1 to 50 employees,1989,Subsidiary or Business Segment,Security Services,Business Services,$50 to $100 million (USD),"Rochester Regional Health, MassMutual",0,0,83,131,107.0,"Reynolds American
",VA,1,31,1,0,0,0,0
Data Scientist,$74K-$120K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",3.4,"MassMutual
3.4","New York, NY","Goleta, CA",1001 to 5000 employees,1894,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,74,120,97.0,"MassMutual
",NY,0,126,0,0,0,0,1
Data Scientist,$71K-$118K (Glassdoor est.),"Data Scientist
Location: Austin, TX

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",3.5,"Affinity Solutions
3.5","Austin, TX","Austin, TX",5001 to 10000 employees,1835,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,71,118,94.5,"Affinity Solutions
",TX,1,185,0,0,0,0,1
Lead Data Scientist,$103K-$179K (Glassdoor est.),"Lead Data Scientist
Location: New York, NY

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.9,"Rochester Regional Health
3.9","New York, NY","New York, NY",51 to 200 employees,1895,Government,Internet,Information Technology,$1 to $5 million (USD),-1,0,0,103,179,141.0,"Rochester Regional Health
",NY,1,125,1,0,0,0,0
Data Scientist,$99K-$172K (Glassdoor est.),"Data Scientist
Location: San Francisco, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.4,"Logic20/20
3.4","San Francisco, CA","Seattle, WA",501 to 1000 employees,2009,Other Organization,IT Services,Information Technology,$500 million to $1 billion (USD),-1,0,0,99,172,135.5,"Logic20/20
",CA,0,11,1,0,0,0,0
Senior Data Scientist,$95K-$164K (Glassdoor est.),"Senior Data Scientist
Location: San Jose, CA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.4,"MassMutual
3.4","San Jose, CA","San Francisco, CA",51 to 200 employees,1867,Nonprofit Organization,Internet,Information Technology,$1 to $2 billion (USD),-1,0,0,95,164,129.5,"MassMutual
",CA,1,153,0,0,0,0,0
Lead Data Scientist,$127K-$172K (Glassdoor est.),"Lead Data Scientist
Location: Clearwater, FL

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",2.7,"KnowBe4
2.7","Clearwater, FL","Tampa, FL",10000+ employees,1838,Company - Public,IT Services,Information Technology,$1 to $2 billion (USD),-1,0,0,127,172,149.5,"KnowBe4
",FL,1,182,0,0,0,0,1
Lead Data Scientist,$88K-$162K (Glassdoor est.),"Lead Data Scientist
Location: Arlington, VA

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: AWS, SQL.",3.2,"Novartis
3.2","Arlington, VA","Tampa, FL",5001 to 10000 employees,1925,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,0,0,88,162,125.0,"Novartis
",VA,0,95,0,0,0,1,0
Data Scientist,$99K-$162K (Glassdoor est.),"Data Scientist
Location: San Jose, CA

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",3.9,"University of Maryland Medical System
3.9","San Jose, CA","San Francisco, CA",501 to 1000 employees,1894,Company - Public,Security Services,Business Services,$10 to $25 million (USD),-1,0,0,99,162,130.5,"University of Maryland Medical System
",CA,0,126,1,0,0,0,0
Data Scientist,$54K-$89K (Glassdoor est.),"Data Scientist
Location: Tampa, FL

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",3.8,"PNNL
3.8","Tampa, FL","Clearwater, FL",51 to 200 employees,2002,Company - Private,Internet,Information Technology,$500 million to $1 billion (USD),"KnowBe4, Logic20/20",0,0,54,89,71.5,"PNNL
",FL,1,18,0,0,0,0,0
Data Scientist,$86K-$139K (Glassdoor est.),"Data Scientist
Location: New York, NY

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, SQL.",4.1,"Liberty Mutual
4.1","New York, NY","New York, NY",501 to 1000 employees,2005,Other Organization,Security Services,Business Services,$1 to $5 million (USD),"Numerator, Liberty Mutual",0,0,86,139,112.5,"Liberty Mutual
",NY,1,15,0,0,1,0,0
Machine Learning Engineer,$122K-$193K (Glassdoor est.),"Machine Learning Engineer
Location: Austin, TX

We are looking for a machine learning engineer to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, SQL.",4.4,"Gallup
4.4","Austin, TX","Dallas, TX",10000+ employees,1924,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,122,193,157.5,"Gallup
",TX,1,96,1,0,0,0,0
Lead Data Scientist,$130K-$209K (Glassdoor est.),"Lead Data Scientist
Location: Chicago, IL

We are looking for a lead data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.4,"Pfizer
3.4","Chicago, IL","Chicago, IL",201 to 500 employees,1864,Company - Private,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),"Blue Cross Blue Shield, Rochester Regional Health",0,0,130,209,169.5,"Pfizer
",IL,1,156,1,0,0,0,1
Data Scientist,$53K-$83K (Glassdoor est.),"Data Scientist
Location: Dallas, TX

We are looking for a data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: SQL, statistics.",4.2,"Gallup
4.2","Dallas, TX","Boston, MA",1001 to 5000 employees,2018,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10 to $25 million (USD),-1,0,0,53,83,68.0,"Gallup
",TX,0,2,0,0,0,0,0
Senior Data Scientist,$29-$52 Per Hour(Glassdoor est.),"Senior Data Scientist
Location: Richland, WA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Excel, SQL.",3.8,"Walmart
3.8","Richland, WA","Arlington, VA",5001 to 10000 employees,1847,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),"Rochester Regional Health, Pfizer",1,0,58,104,81.0,"Walmart
",WA,0,173,0,0,0,0,1
Senior Data Scientist,$80K-$142K (Glassdoor est.),"Senior Data Scientist
Location: Cambridge, MA

We are looking for a senior data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Spark, AWS, SQL.",3.8,"University of Maryland Medical System
3.8","Cambridge, MA","Boston, MA",1 to 50 employees,1968,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),-1,0,0,80,142,111.0,"University of Maryland Medical System
",MA,1,52,0,0,1,1,0
Healthcare Data Scientist,$77K-$116K (Glassdoor est.),"Healthcare Data Scientist
Location: Arlington, VA

We are looking for a healthcare data scientist to join our analytics team. Responsibilities include building models, cleaning data and communicating insights. Required skills: Python, Excel, SQL.",3.5,"ClearOne Advantage
3.5","Arlington, VA","Arlington, VA",1 to 50 employees,2012,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1,0,0,77,116,96.5,"ClearOne Advantage
",VA,1,8,1,0,0,0,1
